cnn,st_name,st_type,cnntext,the_geom,data_as_of,data_loaded_at,Current Supervisor Districts,Analysis Neighborhoods,SF Find Neighborhoods,Current Police Districts
22366000,OMAR,WAY,22366000,POINT (-122.448702571 37.739276993),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,72,9
32958000,DOUGLASS,ST,32958000,POINT (-122.43900291 37.757089802),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,5,115,3
25082000,CUSHMAN,ST,25082000,POINT (-122.411711878 37.791721677),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,21,16,6
25498000,TAYLOR,ST,25498000,POINT (-122.414492338 37.801688585),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,32,107,6
25439000,MASON,ST,25439000,POINT (-122.412529911 37.800323443),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,107,6
33621000,UNNAMED 042,,33621000,POINT (-122.385603281 37.760667282),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,56,2
51667000,WATERVILLE,ST,51667000,POINT (-122.402872104 37.73639126),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,87,2
26571000,BROADWAY,,26571000,POINT (-122.428344484 37.795105611),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,4
26777000,WEBSTER,ST,26777000,POINT (-122.435357388 37.804757061),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,17,4
50505000,RAYCLIFF,TER,50505000,POINT (-122.442428704 37.792904503),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,8
51664000,ALEMANY,BLVD,51664000,POINT (-122.408161337 37.736876411),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,83,9
25102000,SHEPHARD,PL,25102000,POINT (-122.41127157 37.79405951),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,21,16,6
22244000,GENNESSEE,ST,22244000,POINT (-122.451140811 37.73068111),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,95,9
20150000,THOMAS,AVE,20150000,POINT (-122.387550708 37.728293726),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
28073000,PUTNAM,ST,28073000,POINT (-122.410829501 37.734732915),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
21301000,ESMERALDA,AVE,21301000,POINT (-122.418911727 37.743825418),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
51871000,COSTA,ST,51871000,POINT (-122.40480151 37.74435417),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,85,2
54372000,PALM,LN,54372000,POINT (-122.4263637 37.772213569),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,9,27,4
20411000,VELASCO,AVE,20411000,POINT (-122.416808445 37.709232819),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,74,9
24615000,ANNIE,ST,24615000,POINT (-122.401824659 37.787271917),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,32,6
21717000,PARIS,ST,21717000,POINT (-122.433231487 37.723932438),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,90,9
23306000,OCEAN,AVE,23306000,POINT (-122.490591226 37.732047348),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,35,43,10
24139000,17TH,ST,24139000,POINT (-122.417332406 37.763571604),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,20,53,3
22188000,GENEVA,AVE,22188000,POINT (-122.449295742 37.721752413),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,81,10
50091000,DELANCEY,ST,50091000,POINT (-122.388914394 37.782869893),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,31,1
26769000,STEINER,ST,26769000,POINT (-122.437608835 37.799209442),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,13,15,4
27306000,CLEMENT,ST,27306000,POINT (-122.470845996 37.782652401),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,11,5,8
27842000,29TH,AVE,27842000,POINT (-122.489156973 37.781825014),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
26160000,18TH,ST,26160000,POINT (-122.440930035 37.760527935),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,5,115,3
27736000,IRVING,ST,27736000,POINT (-122.495343668 37.762758628),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
23309000,MORNINGSIDE,DR,23309000,POINT (-122.492284318 37.73197294),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,35,43,10
23784000,OWENS,ST,23784000,POINT (-122.392661869 37.76669146),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,4,34,1
21725000,LONDON,ST,21725000,POINT (-122.435208401 37.722763731),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,90,9
24198000,09TH,ST,24198000,POINT (-122.408531082 37.771290792),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,33,1
25304000,POLK,ST,25304000,POINT (-122.421404356 37.79414398),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,32,105,4
27952000,47TH,AVE,27952000,POINT (-122.507130197 37.762237599),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
26833000,LYON,ST,26833000,POINT (-122.445019857 37.785548669),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,31,103,8
27154000,09TH,AVE,27154000,POINT (-122.466310621 37.764036989),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,14,109,10
50085000,I-80 TO HWY 101,RAMP,50085000,POINT (-122.405399332 37.770369919),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,33,1
22123000,SAN GABRIEL,AVE,22123000,POINT (-122.439096724 37.728404171),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,94,9
22601000,SHIELDS,ST,22601000,POINT (-122.463541927 37.717930058),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,65,10
22528000,ALEMANY,BLVD,22528000,POINT (-122.46928846 37.710593439),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,65,10
24034000,ALABAMA,ST,24034000,POINT (-122.411926586 37.760369646),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,20,53,3
27378000,LINCOLN,WAY,27378000,POINT (-122.47939843 37.765350993),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
27719000,30TH,AVE,27719000,POINT (-122.489042083 37.764928857),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,9,10
54057000,KAMILLE,CT,54057000,POINT (-122.412639923 37.748882701),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,20,53,3
24337000,14TH,ST,24337000,POINT (-122.414540071 37.768602195),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,20,53,3
51644000,ARELIOUS WALKER,DR,51644000,POINT (-122.371929181 37.733108812),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,76,2
51358000,TODD,ST,51358000,POINT (-122.474036891 37.798618978),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
23627000,TEXAS,ST,23627000,POINT (-122.394586978 37.752426801),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,54,2
32961000,SKYVIEW,WAY,32961000,POINT (-122.450020192 37.751134853),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,38,48,7
27391000,LAWTON,ST,27391000,POINT (-122.482090512 37.757731016),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
27125000,NORIEGA,ST,27125000,POINT (-122.4678026 37.754626366),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,14,44,10
20074000,QUESADA,AVE,20074000,POINT (-122.381690924 37.727804662),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,78,2
20493000,03RD,ST,20493000,POINT (-122.393570157 37.726979832),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
22650000,MIRAMAR,AVE,22650000,POINT (-122.4582225 37.730777381),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,71,9
27909000,42ND,AVE,27909000,POINT (-122.502806623 37.777336148),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
25118000,BROADWAY,,25118000,POINT (-122.413558544 37.797038515),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,21,107,6
27178000,ARGUELLO,BLVD,27178000,POINT (-122.457789624 37.766014767),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,14,9,7
34029000,CALIFORNIA,AVE,34029000,POINT (-122.367463904 37.819420858),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
20620000,THORNTON,AVE,20620000,POINT (-122.400293259 37.731478259),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,87,2
50226000,HARLAN,PL,50226000,POINT (-122.404908115 37.79016832),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,19,6
20785000,INDUSTRIAL,ST,20785000,POINT (-122.405028366 37.738498056),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,82,2
24763000,OSGOOD,PL,24763000,POINT (-122.403075018 37.798323275),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,106,6
21253000,WINFIELD,ST,21253000,POINT (-122.420275045 37.739984557),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
50602000,SAINT GERMAIN,AVE,50602000,POINT (-122.452041069 37.757354463),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,38,47,7
20921000,FELTON,ST,20921000,POINT (-122.410519141 37.728487602),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,91,2
53020000,PRECITA,AVE,53020000,POINT (-122.416147778 37.74751262),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
22643000,EASTWOOD,DR,22643000,POINT (-122.457491393 37.729185552),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,71,9
22663000,DORADO,TER,22663000,POINT (-122.460786569 37.726065837),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,68,10
54219000,SANDPIPER COVE,WAY,54219000,POINT (-122.391394929 37.711670953),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,79,2
53053000,NIMITZ,DR,53053000,POINT (-122.370727346 37.810484042),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,35,1
22797000,JUNIPERO SERRA,BLVD,22797000,POINT (-122.471399942 37.73193749),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,63,10
23329000,LAKE MERCED,BLVD,23329000,POINT (-122.498001637 37.731277832),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,35,43,10
27444000,PARK PRESIDIO,BLVD,27444000,POINT (-122.471762123 37.773138948),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,12,5,8
24730000,HALLECK,ST,24730000,POINT (-122.402062677 37.793437356),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,108,6
20379000,MCCARTHY,AVE,20379000,POINT (-122.413902518 37.710631197),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,75,9
24563000,MISSION,ST,24563000,POINT (-122.397574469 37.789762598),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,108,1
20833000,HOLLADAY,AVE,20833000,POINT (-122.404937275 37.748222726),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,60,9
33753000,MARTIN,AVE,33753000,POINT (-122.406795444 37.745064638),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,60,9
50680000,TREAT,AVE,50680000,POINT (-122.413682953 37.759784677),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,20,53,3
22828000,PORTOLA,DR,22828000,POINT (-122.458904664 37.740535222),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,49,9
21680000,EDINBURGH,ST,21680000,POINT (-122.426422865 37.728617161),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,,9
21364000,ROBINSON,DR,21364000,POINT (-122.428209834 37.709022735),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,58,9
32914000,EDGEWOOD,AVE,32914000,POINT (-122.454945542 37.763663054),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,14,110,7
25351000,STOCKTON,ST,25351000,POINT (-122.40891234 37.799035856),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,106,6
26870000,GREEN,ST,26870000,POINT (-122.440234138 37.795532867),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,14,4
24605000,JESSIE,ST,24605000,POINT (-122.40034385 37.788442163),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,108,6
54151000,DON CHEE,WAY,54151000,POINT (-122.393263731 37.794229821),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,108,6
28163000,ROBINHOOD,DR,28163000,POINT (-122.45992679 37.73711532),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,117,9
21516000,MOUNT VERNON,AVE,21516000,POINT (-122.443898044 37.715554049),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,80,9
23796000,BERRY,ST,23796000,POINT (-122.391121419 37.777553277),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,4,34,1
20092000,ARELIOUS WALKER,DR,20092000,POINT (-122.385157062 37.718407364),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,88,2
24660000,POST,ST,24660000,POINT (-122.405221172 37.788693992),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,19,6
22715000,VERNON,ST,22715000,POINT (-122.468016516 37.716103028),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,65,10
22339000,HIGH,ST,22339000,POINT (-122.443473812 37.748010422),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,22,51,3
27147000,JUDAH,ST,27147000,POINT (-122.466180554 37.762175042),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,14,109,10
50818000,FITZGERALD,AVE,50818000,POINT (-122.369250139 37.708461193),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,,,,
52254000,ANDREW,ST,52254000,POINT (-122.405152674 37.749140155),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,54,3
26347000,MASONIC,AVE,26347000,POINT (-122.445902366 37.772995406),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,18,24,7
21765000,SILVER,AVE,21765000,POINT (-122.431293844 37.728729548),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,94,9
54061000,BUCHANAN,ST,54061000,POINT (-122.428477351 37.779049474),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,11,39,97,4
23399000,PACHECO,ST,23399000,POINT (-122.48799608 37.74999008),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
21907000,SANCHEZ,ST,21907000,POINT (-122.428911417 37.741952911),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,10,59,9
24694000,CLAY,ST,24694000,POINT (-122.400329332 37.79501315),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,6,108,6
27474000,15TH,AVE,27474000,POINT (-122.473698123 37.77679272),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,5,8
33430000,OCEAN,AVE,33430000,POINT (-122.451595166 37.722991784),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,95,9
22556000,19TH,AVE,22556000,POINT (-122.472572454 37.717173869),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,41,10
27513000,23RD,AVE,27513000,POINT (-122.482048961 37.772667157),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,9,8
23833000,WELSH,ST,23833000,POINT (-122.397538907 37.779132223),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
22499000,ORIZABA,AVE,22499000,POINT (-122.462615213 37.715619304),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,,10
27782000,38TH,AVE,27782000,POINT (-122.497353234 37.760803234),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
34019000,FITZGERALD,AVE,34019000,POINT (-122.395035768 37.723092448),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,88,2
33388000,DANTON,ST,33388000,POINT (-122.433034449 37.73232614),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,28,93,9
27991000,47TH,AVE,27991000,POINT (-122.508091741 37.776149122),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,6,8
51132000,HEAD,ST,51132000,POINT (-122.464369627 37.711352205),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,65,10
25438000,ALADDIN,TER,25438000,POINT (-122.41421351 37.800289856),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,32,107,6
21149000,CHAPMAN,ST,21149000,POINT (-122.412562167 37.741773966),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
54228000,EMERALD COVE,WAY,54228000,POINT (-122.394638252 37.711161314),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,79,2
33270000,BAY SHORE,BLVD,33270000,POINT (-122.405494571 37.734287051),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,87,2
23779000,16TH,ST,23779000,POINT (-122.404623337 37.765958189),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,20,54,1
20843000,ANKENY,ST,20843000,POINT (-122.406431309 37.719753783),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,25,75,9
54183000,CAMPUS,LN,54183000,POINT (-122.415440914 37.726158477),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,92,2
33248000,TAMPA,LN,33248000,POINT (-122.395596925 37.735691616),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,87,2
50578000,05TH,AVE,50578000,POINT (-122.460390292 37.759338357),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,14,110,7
23803000,BRANNAN,ST,23803000,POINT (-122.392077449 37.78184617),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,31,1
23568000,19TH,ST,23568000,POINT (-122.389607731 37.761710649),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,55,2
24631000,04TH,ST,24631000,POINT (-122.403711753 37.784044438),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,32,1
24464000,REDWOOD,ST,24464000,POINT (-122.418708904 37.780773162),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,36,21,4
26483000,ANZA,ST,26483000,POINT (-122.452895517 37.780363045),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,18,12,7
30750000,MARKET,ST,30750000,POINT (-122.420698774 37.774007806),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,20,32,1
21188000,ANDERSON,ST,21188000,POINT (-122.415337881 37.737175569),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,83,9
23642000,23RD,ST,23642000,POINT (-122.397728733 37.754826579),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
30056000,DAVIS,ST,30056000,POINT (-122.398152067 37.796186072),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,8,,6
26868000,VALLEJO,ST,26868000,POINT (-122.440868124 37.794493056),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,4
25616000,24TH,ST,25616000,POINT (-122.424519786 37.751879567),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,52,3
34082000,AVENUE D,,34082000,POINT (-122.373752915 37.825773478),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
21723000,BRAZIL,AVE,21723000,POINT (-122.434033481 37.724316372),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,90,9
33279000,BAY SHORE BLVD ON,RAMP,33279000,POINT (-122.404085299 37.748411171),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,2,60,3
26328000,MASONIC,AVE,26328000,POINT (-122.443538306 37.765322732),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,5,112,7
51733000,SAN BRUNO,AVE,51733000,POINT (-122.40534212 37.763317596),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,20,54,2
33416000,ESTERO,AVE,33416000,POINT (-122.471869796 37.723743528),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,67,10
23949000,CESAR CHAVEZ ON,RAMP,23949000,POINT (-122.406186565 37.751366903),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,20,54,3
26636000,STEINER,ST,26636000,POINT (-122.43584896 37.790501799),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,30,102,4
20085000,HUDSON,AVE,20085000,POINT (-122.379596063 37.732464572),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,78,2
52253000,HWY 101 S OFF,RAMP,52253000,POINT (-122.403496607 37.748993821),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,85,2
23772000,MARIPOSA,ST,23772000,POINT (-122.403412496 37.763445168),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,26,54,2
20366000,MELRA,CT,20366000,POINT (-122.410441026 37.710349756),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,40,75,9
23024000,WYTON,LN,23024000,POINT (-122.4734231 37.723021253),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,41,10
27656000,CALIFORNIA,ST,27656000,POINT (-122.486088706 37.78383348),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
21663000,VIENNA,ST,21663000,POINT (-122.424198686 37.728735554),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,7,94,9
22404000,EVELYN,WAY,22404000,POINT (-122.447758032 37.7424018),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,72,9
34116000,GATEVIEW,AVE,34116000,POINT (-122.372688998 37.829110017),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,37,36,1
22162000,EDNA,ST,22162000,POINT (-122.446578401 37.731549047),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,95,9
33375000,SAN JOSE,AVE,33375000,POINT (-122.434442848 37.732533995),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,41,96,9
33387000,HILLSIDE,LN,33387000,POINT (-122.433796335 37.732028309),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,28,93,9
20065000,GRIFFITH,ST,20065000,POINT (-122.379174739 37.728231786),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,78,2
33541000,LAKE MERCED,BLVD,33541000,POINT (-122.485075178 37.723999727),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,16,43,10
20767000,CONKLING,ST,20767000,POINT (-122.402824984 37.735891249),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,87,2
54206000,EXECUTIVE PARK,BLVD,54206000,POINT (-122.394011107 37.711347043),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,79,2
33436000,BROTHERHOOD,WAY,33436000,POINT (-122.463030029 37.711422541),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,24,65,10
20490000,ARMSTRONG,AVE,20490000,POINT (-122.392235496 37.726222421),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,86,2
24855000,MONTGOMERY,ST,24855000,POINT (-122.404429661 37.801037562),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,3,23,18,6
25677000,GUERRERO,ST,25677000,POINT (-122.423800671 37.761565673),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,37,3
22755000,CERRITOS,AVE,22755000,POINT (-122.466681386 37.727237766),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,8,41,63,10
35054000,MISSION BAY,CIR,35054000,POINT (-122.396234539 37.770596602),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,4,34,1
22690000,SARGENT,ST,22690000,POINT (-122.464420494 37.716126357),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,65,10
27027000,LYON,ST,27027000,POINT (-122.448321162 37.804993825),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,17,
27410000,23RD,AVE,27410000,POINT (-122.481147524 37.759643042),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,39,10
23453000,45TH,AVE,23453000,POINT (-122.503104759 37.735466492),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
24011000,18TH,ST,24011000,POINT (-122.409156755 37.761817316),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,20,53,3
51261000,ARGUELLO,BLVD,51261000,POINT (-122.458888625 37.799100507),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
22513000,DE LONG,ST,22513000,POINT (-122.465478744 37.709445737),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,28,66,10
25704000,SPENCER,ST,25704000,POINT (-122.424574376 37.764754943),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,5,20,37,3
23492000,47TH,AVE,23492000,POINT (-122.505296602 37.736135141),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
27528000,CABRILLO,ST,27528000,POINT (-122.48753393 37.774290092),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,29,8,8
51409000,21ST,AVE,51409000,POINT (-122.480929707 37.786893063),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,33,2,8
23803000,02ND,ST,23803000,POINT (-122.392077449 37.78184617),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,8,31,1
50002000,GILBERT,ST,50002000,POINT (-122.401912756 37.772868079),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,10,34,32,1
22594000,FAXON,AVE,22594000,POINT (-122.4602318 37.717443832),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,1,24,81,10
28184000,MARIN,ST,28184000,POINT (-122.388358409 37.748909808),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,9,1,56,2
20929000,DARTMOUTH,ST,20929000,POINT (-122.413282166 37.729890424),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,2,25,91,2
23201000,22ND,AVE,23201000,POINT (-122.479035299 37.744775469),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,7,35,40,10
51175000,TODD,ST,51175000,POINT (-122.474434929 37.798977358),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,6,27,3,
27206000,ARGUELLO,BLVD,27206000,POINT (-122.458504638 37.776190406),2025/04/30 03:33:00 AM,2025/04/30 10:11:56 AM,4,18,,8
